place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
2,7.0,WORLD FAMOUS(C288),Z Purton,A S Cruz,123,1113,3,1,"5                                                            

6                                                            

5                                                            

2",1:21.76,9.3,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
3,1.0,REGENCY BO BO(A050),H T Mo,C S Shum,130,1150,10,2,"11                                                            

10                                                            

7                                                            

3",1:21.92,11,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
4,10.0,BEAUTY DAY(B076),M L Yeung,T P Yung,116,1126,7,2-1/4,"1                                                            

1                                                            

2                                                            

4",1:21.95,6.9,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
5,9.0,MONGOLIAN LEGEND(B317),J Moreira,Y S Tsui,121,1130,2,2-1/2,"10                                                            

11                                                            

9                                                            

5",1:21.99,4.5,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
6,13.0,ULTIMATE GLORY(S235),H W Lai,K L Man,118,1264,1,3-3/4,"7                                                            

8                                                            

8                                                            

6",1:22.21,34,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
7,6.0,UNICRON JEWELLERY(V333),B Shinn,J Size,126,1146,5,4-1/2,"8                                                            

7                                                            

10                                                            

7",1:22.32,57,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
8,14.0,TANGMERE(B432),M Chadwick,C Fownes,116,1065,4,4-1/2,"12                                                            

12                                                            

12                                                            

8",1:22.33,31,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
9,11.0,HEAVENLY THOUGHT(C163),K H Chan,F C Lor,108,1033,13,4-3/4,"3                                                            

4                                                            

4                                                            

9",1:22.37,54,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
10,8.0,BEAUTY ENERGY(B149),K Teetan,J Moore,121,1073,8,5,"2                                                            

2                                                            

3                                                            

10",1:22.38,6.3,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
11,3.0,PARTY TOGETHER(C210),N Callan,L Ho,129,1035,11,5-1/2,"9                                                            

9                                                            

11                                                            

11",1:22.47,285,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
12,2.0,CHUNG WAH SPIRIT(A168),T H So,C H Yip,128,1090,9,7-1/4,"13                                                            

14                                                            

13                                                            

12",1:22.76,199,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
13,12.0,JOLLY CONVERGENCE(V293),L Hewitson,R Gibson,118,1074,12,9,"14                                                            

13                                                            

14                                                            

13",1:23.04,175,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
14,4.0,PRIVATE ROCKET(C367),C Schofield,D J Whyte,129,1089,14,9-1/2,"6                                                            

5                                                            

6                                                            

14",1:23.13,9.9,10(10),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2019/09/01
1,2.0,FORTUNE HAPPINESS(B128),J Moreira,K W Lui,133,1106,1,-,"4                                                            

4                                                            

1",1:09.52,2.9,1(11),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/09/08
2,6.0,EXPONENTS(A031),B Shinn,Y S Tsui,128,1117,2,1-3/4,"6                                                            

5                                                            

2",1:09.81,3,1(11),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/09/08
3,1.0,CORRE RAPIDO(A053),Z Purton,R Gibson,133,1130,6,2-1/2,"1                                                            

1                                                            

3",1:09.90,4.2,1(11),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/09/08
4,10.0,RUN MOOCHI(B277),M F Poon,K L Man,115,1077,5,4,"2                                                            

2                                                            

4",1:10.17,17,1(11),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/09/08
5,5.0,DATING(B341),T H So,C H Yip,128,1040,3,4-3/4,"8                                                            

6                                                            

5",1:10.29,53,1(11),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/09/08
6,9.0,MUTUAL JOY(T282),K Teetan,P O'Sullivan,122,1016,7,7-3/4,"3                                                            

3                                                            

6",1:10.77,21,1(11),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/09/08
7,8.0,KING MORTAR(A097),H W Lai,L Ho,127,1119,4,9-3/4,"5                                                            

7                                                            

7",1:11.09,17,1(11),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/09/08
8,7.0,FIRE AND GOLD(B004),K C Leung,C H Yip,127,1074,8,11-1/4,"9                                                            

8                                                            

8",1:11.33,39,1(11),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/09/08
9,3.0,SUPREME WITNESS(A357),A Domeyer,A S Cruz,132,1279,10,14-3/4,"7                                                            

9                                                            

9",1:11.89,11,1(11),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/09/08
10,4.0,WINNERS BROTHER(C220),H T Mo,K H Ting,129,1047,9,18-1/4,"10                                                            

10                                                            

10",1:12.44,75,1(11),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/09/08
1,9.0,CALIFORNIA LEGEND(B363),K Teetan,A S Cruz,115,1123,4,-,"1                                                            

1                                                            

1                                                            

1",1:34.59,3.8,2(12),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 967,000",Sha Tin,2019/09/08
2,2.0,SUCH A HAPPINESS(A152),J Moreira,T P Yung,130,1168,6,2,"6                                                            

6                                                            

5                                                            

2",1:34.90,2,2(12),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 967,000",Sha Tin,2019/09/08
3,3.0,SUNNY POWER(A371),U Rispoli,K W Lui,128,1128,1,3-3/4,"3                                                            

3                                                            

3                                                            

3",1:35.17,8.9,2(12),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 967,000",Sha Tin,2019/09/08
4,1.0,NEW ELEGANCE(A416),Z Purton,F C Lor,133,1055,7,3-3/4,"4                                                            

4                                                            

4                                                            

4",1:35.18,7.9,2(12),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 967,000",Sha Tin,2019/09/08
5,7.0,INDIGENOUS STAR(A081),K C Leung,P F Yiu,119,1042,9,3-3/4,"2                                                            

2                                                            

2                                                            

5",1:35.21,11,2(12),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 967,000",Sha Tin,2019/09/08
6,8.0,SPEEDY WALLY(T002),C Schofield,C Fownes,119,1135,3,4-1/2,"8                                                            

8                                                            

7                                                            

6",1:35.31,40,2(12),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 967,000",Sha Tin,2019/09/08
7,4.0,AMAZING AGILITY(V192),H W Lai,L Ho,124,981,5,6,"9                                                            

9                                                            

9                                                            

7",1:35.57,12,2(12),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 967,000",Sha Tin,2019/09/08
8,5.0,GARLIC YEAH(V039),A Sanna,C H Yip,121,1019,2,7,"7                                                            

7                                                            

8                                                            

8",1:35.72,88,2(12),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 967,000",Sha Tin,2019/09/08
9,6.0,THE FULL BLOOM(V243),M F Poon,C H Yip,118,1073,8,7-1/4,"5                                                            

5                                                            

6                                                            

9",1:35.74,79,2(12),Class 4 - 1600M - (60-40),GOOD,"TURF - ""C"" Course","HK$ 967,000",Sha Tin,2019/09/08
1,4.0,LOTUS BREEZE(T112),C Schofield,W Y So,132,1055,8,-,"12                                                            

11                                                            

8                                                            

1",1:21.93,6.5,3(13),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2019/09/08
2,13.0,CAPTAIN BOSS(B096),M Chadwick,A T Millard,125,1153,10,SH,"3                                                            

3                                                            

2                                                            

2",1:21.94,30,3(13),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2019/09/08
